"Desease";"Año";"Resultado";"Funcion donde se obtuve el resultado";"Mensaje"
"Malaria Vivax";"2020";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2020 : 2003  rows, 4  columns"
"Malaria Vivax";"2021";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2021 : 1952  rows, 4  columns"
"Malaria Vivax";"2022";"Success";"agrupar_fecha_notifica";"Success Malaria Vivax 2022 : 2129  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2009";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2009 : 12  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2010";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2010 : 23  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2011";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2011 : 18  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2012";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2012 : 19  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2013";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2013 : 10  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2014";"Error";"import_data_event";"Error import_data_event Meningitis Bacteriana Y Enfermedad Meningocócica 2014 :  Error in !file.exists(file_path) || !cache: 'length = 2' in coercion to 'logical(1)'
"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2014";"Error";"import_data_event";"Error import_data_event Meningitis Bacteriana Y Enfermedad Meningocócica 2014 :  Error in !file.exists(file_path) || !cache: 'length = 2' in coercion to 'logical(1)'
"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2015";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2015 : 18  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2016";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2016 : 36  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2017";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2017 : 19  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2018";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2018 : 9  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2019";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2019 : 3  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2020";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2020 : 5  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2021";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2021 : 11  rows, 4  columns"
"Meningitis Bacteriana Y Enfermedad Meningocócica";"2022";"Success";"agrupar_fecha_notifica";"Success Meningitis Bacteriana Y Enfermedad Meningocócica 2022 : 17  rows, 4  columns"
"Meningitis Meningocócica";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Meningocócica";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Meningocócica";"2009";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2009 : 70  rows, 4  columns"
"Meningitis Meningocócica";"2010";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2010 : 68  rows, 4  columns"
"Meningitis Meningocócica";"2011";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2011 : 146  rows, 4  columns"
"Meningitis Meningocócica";"2012";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2012 : 62  rows, 4  columns"
"Meningitis Meningocócica";"2013";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2013 : 53  rows, 4  columns"
"Meningitis Meningocócica";"2014";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2014 : 63  rows, 4  columns"
"Meningitis Meningocócica";"2015";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2015 : 61  rows, 4  columns"
"Meningitis Meningocócica";"2016";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2016 : 91  rows, 4  columns"
"Meningitis Meningocócica";"2017";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2017 : 98  rows, 4  columns"
"Meningitis Meningocócica";"2018";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2018 : 96  rows, 4  columns"
"Meningitis Meningocócica";"2019";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2019 : 102  rows, 4  columns"
"Meningitis Meningocócica";"2020";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2020 : 46  rows, 4  columns"
"Meningitis Meningocócica";"2021";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2021 : 32  rows, 4  columns"
"Meningitis Meningocócica";"2022";"Success";"agrupar_fecha_notifica";"Success Meningitis Meningocócica 2022 : 51  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Por Haemophilus Influenzae";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Por Haemophilus Influenzae";"2009";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2009 : 47  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2010";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2010 : 51  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2011";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2011 : 118  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2012";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2012 : 31  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2013";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2013 : 27  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2014";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2014 : 25  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2015";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2015 : 29  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2016";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2016 : 34  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2017";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2017 : 50  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2018";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2018 : 41  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2019";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2019 : 42  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2020";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2020 : 17  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2021";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2021 : 31  rows, 4  columns"
"Meningitis Por Haemophilus Influenzae";"2022";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Haemophilus Influenzae 2022 : 56  rows, 4  columns"
"Meningitis Por Neumococo";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Por Neumococo";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Por Neumococo";"2009";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2009 : 98  rows, 4  columns"
"Meningitis Por Neumococo";"2010";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2010 : 106  rows, 4  columns"
"Meningitis Por Neumococo";"2011";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2011 : 160  rows, 4  columns"
"Meningitis Por Neumococo";"2012";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2012 : 105  rows, 4  columns"
"Meningitis Por Neumococo";"2013";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2013 : 82  rows, 4  columns"
"Meningitis Por Neumococo";"2014";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2014 : 119  rows, 4  columns"
"Meningitis Por Neumococo";"2015";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2015 : 124  rows, 4  columns"
"Meningitis Por Neumococo";"2016";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2016 : 150  rows, 4  columns"
"Meningitis Por Neumococo";"2017";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2017 : 166  rows, 4  columns"
"Meningitis Por Neumococo";"2018";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2018 : 167  rows, 4  columns"
"Meningitis Por Neumococo";"2019";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2019 : 187  rows, 4  columns"
"Meningitis Por Neumococo";"2020";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2020 : 62  rows, 4  columns"
"Meningitis Por Neumococo";"2021";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2021 : 102  rows, 4  columns"
"Meningitis Por Neumococo";"2022";"Success";"agrupar_fecha_notifica";"Success Meningitis Por Neumococo 2022 : 206  rows, 4  columns"
"Meningitis Tuberculosa";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Tuberculosa";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Meningitis Tuberculosa";"2009";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2009 : 136  rows, 4  columns"
"Meningitis Tuberculosa";"2010";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2010 : 147  rows, 4  columns"
"Meningitis Tuberculosa";"2011";"Error";"import_data_event";"Error import_data_event Meningitis Tuberculosa 2011 :  Error in limpiar_encabezado(data_import): El parametro data_event no debe estar vacio
"
"Meningitis Tuberculosa";"2012";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2012 : 247  rows, 4  columns"
"Meningitis Tuberculosa";"2013";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2013 : 399  rows, 4  columns"
"Meningitis Tuberculosa";"2014";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2014 : 315  rows, 4  columns"
"Meningitis Tuberculosa";"2015";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2015 : 343  rows, 4  columns"
"Meningitis Tuberculosa";"2016";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2016 : 299  rows, 4  columns"
"Meningitis Tuberculosa";"2017";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2017 : 337  rows, 4  columns"
"Meningitis Tuberculosa";"2018";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2018 : 341  rows, 4  columns"
"Meningitis Tuberculosa";"2019";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2019 : 317  rows, 4  columns"
"Meningitis Tuberculosa";"2020";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2020 : 338  rows, 4  columns"
"Meningitis Tuberculosa";"2021";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2021 : 294  rows, 4  columns"
"Meningitis Tuberculosa";"2022";"Success";"agrupar_fecha_notifica";"Success Meningitis Tuberculosa 2022 : 321  rows, 4  columns"
"Morbilidad Por Eda";"2013";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Eda 2013 : 321  rows, 4  columns"
"Morbilidad Por Eda";"2015";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Eda 2015 : 321  rows, 4  columns"
"Morbilidad Por Eda";"2016";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Eda 2016 : 321  rows, 4  columns"
"Morbilidad Por Eda";"2017";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Eda 2017 : 321  rows, 4  columns"
"Morbilidad Por Eda";"2018";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Eda 2018 : 321  rows, 4  columns"
"Morbilidad Por Eda";"2019";"Error";"import_data_event";"Error import_data_event Morbilidad Por Eda 2019 :  Error: expected <
"
"Morbilidad Por Eda";"2020";"Error";"import_data_event";"Error import_data_event Morbilidad Por Eda 2020 :  Error: expected <
"
"Morbilidad Por Eda";"2021";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Eda 2021 : 321  rows, 4  columns"
"Morbilidad Por Eda";"2022";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Eda 2022 : 321  rows, 4  columns"
"Morbilidad Por Ira";"2012";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Ira 2012 : 321  rows, 4  columns"
"Morbilidad Por Ira";"2013";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Ira 2013 : 321  rows, 4  columns"
"Morbilidad Por Ira";"2014";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Ira 2014 : 321  rows, 4  columns"
"Morbilidad Por Ira";"2015";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Ira 2015 : 321  rows, 4  columns"
"Morbilidad Por Ira";"2016";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Ira 2016 : 321  rows, 4  columns"
"Morbilidad Por Ira";"2017";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Ira 2017 : 321  rows, 4  columns"
"Morbilidad Por Ira";"2018";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Ira 2018 : 321  rows, 4  columns"
"Morbilidad Por Ira";"2019";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Ira 2019 : 321  rows, 4  columns"
"Morbilidad Por Ira";"2020";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Ira 2020 : 321  rows, 4  columns"
"Morbilidad Por Ira";"2021";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Ira 2021 : 321  rows, 4  columns"
"Morbilidad Por Ira";"2022";"Success";"agrupar_fecha_notifica";"Success Morbilidad Por Ira 2022 : 321  rows, 4  columns"
"Mortalidad Materna";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Mortalidad Materna";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Mortalidad Materna";"2009";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2009 : 266  rows, 4  columns"
"Mortalidad Materna";"2010";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2010 : 250  rows, 4  columns"
"Mortalidad Materna";"2011";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2011 : 300  rows, 4  columns"
"Mortalidad Materna";"2012";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2012 : 395  rows, 4  columns"
"Mortalidad Materna";"2013";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2013 : 313  rows, 4  columns"
"Mortalidad Materna";"2014";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2014 : 375  rows, 4  columns"
"Mortalidad Materna";"2015";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2015 : 347  rows, 4  columns"
"Mortalidad Materna";"2016";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2016 : 350  rows, 4  columns"
"Mortalidad Materna";"2017";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2017 : 346  rows, 4  columns"
"Mortalidad Materna";"2018";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2018 : 390  rows, 4  columns"
"Mortalidad Materna";"2019";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2019 : 377  rows, 4  columns"
"Mortalidad Materna";"2020";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2020 : 375  rows, 4  columns"
"Mortalidad Materna";"2021";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2021 : 394  rows, 4  columns"
"Mortalidad Materna";"2022";"Success";"agrupar_fecha_notifica";"Success Mortalidad Materna 2022 : 349  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2007";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2007 : 349  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Mortalidad Perinatal Y Neonatal Tardía";"2009";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2009 : 1398  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2010";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2010 : 495  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2011";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2011 : 520  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2012";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2012 : 1578  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2013";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2013 : 1557  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2014";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2014 : 1557  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2015";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2015 : 1557  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2016";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2016 : 1870  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2017";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2017 : 2003  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2018";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2018 : 1920  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2019";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2019 : 1920  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2020";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2020 : 1920  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2021";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2021 : 1602  rows, 4  columns"
"Mortalidad Perinatal Y Neonatal Tardía";"2022";"Success";"agrupar_fecha_notifica";"Success Mortalidad Perinatal Y Neonatal Tardía 2022 : 1371  rows, 4  columns"
"Mortalidad Por Dengue";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Mortalidad Por Dengue";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Mortalidad Por Dengue";"2009";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2009 : 49  rows, 4  columns"
"Mortalidad Por Dengue";"2010";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2010 : 240  rows, 4  columns"
"Mortalidad Por Dengue";"2011";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2011 : 40  rows, 4  columns"
"Mortalidad Por Dengue";"2012";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2012 : 80  rows, 4  columns"
"Mortalidad Por Dengue";"2013";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2013 : 160  rows, 4  columns"
"Mortalidad Por Dengue";"2014";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2014 : 141  rows, 4  columns"
"Mortalidad Por Dengue";"2015";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2015 : 134  rows, 4  columns"
"Mortalidad Por Dengue";"2016";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2016 : 110  rows, 4  columns"
"Mortalidad Por Dengue";"2017";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2017 : 21  rows, 4  columns"
"Mortalidad Por Dengue";"2018";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2018 : 61  rows, 4  columns"
"Mortalidad Por Dengue";"2019";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2019 : 112  rows, 4  columns"
"Mortalidad Por Dengue";"2020";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2020 : 63  rows, 4  columns"
"Mortalidad Por Dengue";"2021";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2021 : 69  rows, 4  columns"
"Mortalidad Por Dengue";"2022";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Dengue 2022 : 78  rows, 4  columns"
"Mortalidad Por Desnutrición";"2013";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Desnutrición 2013 : 158  rows, 4  columns"
"Mortalidad Por Desnutrición";"2014";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Desnutrición 2014 : 204  rows, 4  columns"
"Mortalidad Por Desnutrición";"2015";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Desnutrición 2015 : 202  rows, 4  columns"
"Mortalidad Por Desnutrición";"2016";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Desnutrición 2016 : 212  rows, 4  columns"
"Mortalidad Por Desnutrición";"2017";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Desnutrición 2017 : 173  rows, 4  columns"
"Mortalidad Por Desnutrición";"2018";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Desnutrición 2018 : 202  rows, 4  columns"
"Mortalidad Por Desnutrición";"2019";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Desnutrición 2019 : 218  rows, 4  columns"
"Mortalidad Por Desnutrición";"2020";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Desnutrición 2020 : 142  rows, 4  columns"
"Mortalidad Por Desnutrición";"2021";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Desnutrición 2021 : 162  rows, 4  columns"
"Mortalidad Por Desnutrición";"2022";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Desnutrición 2022 : 260  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Mortalidad Por Eda 0-4 Años";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Mortalidad Por Eda 0-4 Años";"2009";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2009 : 133  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2010";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2010 : 128  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2011";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2011 : 126  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2012";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2012 : 97  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2013";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2013 : 110  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2014";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2014 : 137  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2015";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2015 : 119  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2016";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2016 : 126  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2017";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2017 : 120  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2018";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2018 : 139  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2019";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2019 : 158  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2020";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2020 : 104  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2021";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2021 : 100  rows, 4  columns"
"Mortalidad Por Eda 0-4 Años";"2022";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Eda 0-4 Años 2022 : 82  rows, 4  columns"
"Mortalidad Por Ira";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Mortalidad Por Ira";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Mortalidad Por Ira";"2009";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2009 : 261  rows, 4  columns"
"Mortalidad Por Ira";"2010";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2010 : 221  rows, 4  columns"
"Mortalidad Por Ira";"2011";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2011 : 206  rows, 4  columns"
"Mortalidad Por Ira";"2012";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2012 : 419  rows, 4  columns"
"Mortalidad Por Ira";"2013";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2013 : 381  rows, 4  columns"
"Mortalidad Por Ira";"2014";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2014 : 391  rows, 4  columns"
"Mortalidad Por Ira";"2015";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2015 : 406  rows, 4  columns"
"Mortalidad Por Ira";"2016";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2016 : 431  rows, 4  columns"
"Mortalidad Por Ira";"2017";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2017 : 370  rows, 4  columns"
"Mortalidad Por Ira";"2018";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2018 : 403  rows, 4  columns"
"Mortalidad Por Ira";"2019";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2019 : 363  rows, 4  columns"
"Mortalidad Por Ira";"2020";"Success";"agrupar_fecha_notifica";"Success Mortalidad Por Ira 2020 : 209  rows, 4  columns"
